Date,Close
2004-11-16,79.27
2004-11-17,75.95
2004-11-18,77.59
2004-11-19,80.72
2004-11-22,78.66
2004-11-23,83.09
2004-11-24,79.31
2004-11-25,78.97
2004-11-26,78.04
2004-11-29,78.99
2004-11-30,78.48
2004-12-01,80.26
2004-12-02,80.81
2004-12-03,77.38
2004-12-06,76.34
2004-12-07,75.38
2004-12-08,80.12
2004-12-09,76.94
2004-12-10,74.89
2004-12-13,80.01
2004-12-14,84.26
2004-12-15,79.29
2004-12-16,81.02
2004-12-17,79.53
2004-12-20,79.2
2004-12-21,81.26
2004-12-22,78.87
2004-12-23,80.0
2004-12-24,80.13
2004-12-27,78.17
2004-12-28,81.5
2004-12-29,79.18
2004-12-30,78.02
2004-12-31,80.61
2005-01-03,77.75
2005-01-04,79.6
2005-01-05,79.53
2005-01-06,81.71
2005-01-07,80.48
2005-01-10,79.48
2005-01-11,81.15
2005-01-12,82.28
2005-01-13,80.6
2005-01-14,79.49
2005-01-17,76.82
2005-01-18,77.29
2005-01-19,78.79
2005-01-20,78.15
2005-01-21,78.96
2005-01-24,79.42
2005-01-25,80.33
2005-01-26,79.09
2005-01-27,80.17
2005-01-28,79.28
2005-01-31,75.16
2005-02-01,77.18
2005-02-02,78.72
2005-02-03,76.54
2005-02-04,80.11
2005-02-07,81.91
2005-02-08,81.23
2005-02-09,78.31
2005-02-10,81.65
2005-02-11,78.91
2005-02-14,77.87
2005-02-15,77.25
2005-02-16,77.8
2005-02-17,77.55
2005-02-18,78.6
2005-02-21,78.5
2005-02-22,78.11
2005-02-23,78.89
2005-02-24,80.32
2005-02-25,79.75
2005-02-28,74.8
2005-03-01,72.57
2005-03-02,79.46
2005-03-03,74.76
2005-03-04,76.95
2005-03-07,74.97
2005-03-08,73.61
2005-03-09,78.19
2005-03-10,78.53
2005-03-11,75.76
2005-03-14,71.62
2005-03-15,75.61
2005-03-16,77.38
2005-03-17,73.53
2005-03-18,76.74
2005-03-21,76.23
2005-03-22,77.31
2005-03-23,76.27
2005-03-24,73.97
2005-03-25,78.2
2005-03-28,75.37
2005-03-29,75.51
2005-03-30,73.58
2005-03-31,74.43
2005-04-01,73.43
2005-04-04,74.73
2005-04-05,78.37
2005-04-06,72.08
2005-04-07,71.47
2005-04-08,77.51
2005-04-11,74.02
2005-04-12,72.97
2005-04-13,76.25
2005-04-14,72.83
2005-04-15,77.56
2005-04-18,75.13
2005-04-19,72.66
2005-04-20,77.82
2005-04-21,72.15
2005-04-22,74.71
2005-04-25,73.69
2005-04-26,75.56
2005-04-27,75.94
2005-04-28,72.74
2005-04-29,71.03
2005-05-02,73.31
2005-05-03,70.9
2005-05-04,76.14
2005-05-05,72.25
2005-05-06,71.1
2005-05-09,72.06
2005-05-10,68.85
2005-05-11,69.46
2005-05-12,73.67
2005-05-13,69.81
2005-05-16,68.89
2005-05-17,71.91
2005-05-18,73.07
2005-05-19,71.99
2005-05-20,72.4
2005-05-23,68.76
2005-05-24,67.29
2005-05-25,72.99
2005-05-26,69.2
2005-05-27,69.2
2005-05-30,72.22
2005-05-31,70.54
2005-06-01,70.2
2005-06-02,73.48
2005-06-03,67.72
2005-06-06,70.73
2005-06-07,68.85
2005-06-08,69.13
2005-06-09,71.52
2005-06-10,69.34
2005-06-13,69.27
2005-06-14,70.2
2005-06-15,67.19
2005-06-16,66.11
2005-06-17,65.57
2005-06-20,63.6
2005-06-21,71.51
2005-06-22,65.07
2005-06-23,66.7
2005-06-24,66.46
2005-06-27,67.51
2005-06-28,68.4
2005-06-29,68.37
2005-06-30,65.36
2005-07-01,66.07
2005-07-04,66.85
2005-07-05,65.67
2005-07-06,69.26
2005-07-07,66.91
2005-07-08,67.29
2005-07-11,67.03
2005-07-12,67.94
2005-07-13,65.85
2005-07-14,62.78
2005-07-15,66.07
2005-07-18,63.86
2005-07-19,64.0
2005-07-20,66.13
2005-07-21,67.34
2005-07-22,64.8
2005-07-25,65.28
2005-07-26,67.97
2005-07-27,64.96
2005-07-28,69.59
2005-07-29,65.43
2005-08-01,60.69
2005-08-02,65.63
2005-08-03,64.8
2005-08-04,66.54
2005-08-05,65.22
2005-08-08,63.52
2005-08-09,61.27
2005-08-10,63.23
2005-08-11,61.88
2005-08-12,62.35
2005-08-15,64.62
2005-08-16,66.71
2005-08-17,64.1
2005-08-18,60.86
2005-08-19,64.08
2005-08-22,65.52
2005-08-23,61.86
2005-08-24,62.76
2005-08-25,63.0
2005-08-26,61.36
2005-08-29,64.18
2005-08-30,62.59
2005-08-31,63.63
2005-09-01,60.98
2005-09-02,61.84
2005-09-05,64.13
2005-09-06,61.91
2005-09-07,66.08
2005-09-08,61.8
2005-09-09,63.02
2005-09-12,64.41
2005-09-13,59.69
2005-09-14,58.99
2005-09-15,59.44
2005-09-16,65.01
2005-09-19,61.37
2005-09-20,67.58
2005-09-21,61.33
2005-09-22,62.82
2005-09-23,65.54
2005-09-26,66.47
2005-09-27,66.58
2005-09-28,64.88
2005-09-29,64.52
2005-09-30,63.67
2005-10-03,64.06
2005-10-04,61.42
2005-10-05,60.9
2005-10-06,62.55
2005-10-07,62.24
2005-10-10,61.7
2005-10-11,64.03
2005-10-12,64.58
2005-10-13,62.88
2005-10-14,65.7
2005-10-17,60.5
2005-10-18,62.43
2005-10-19,61.43
2005-10-20,59.18
2005-10-21,62.79
2005-10-24,62.77
2005-10-25,66.09
2005-10-26,64.38
2005-10-27,61.13
2005-10-28,66.94
2005-10-31,65.74
2005-11-01,64.53
2005-11-02,62.98
2005-11-03,61.58
2005-11-04,62.83
2005-11-07,65.83
2005-11-08,67.49
2005-11-09,66.89
2005-11-10,62.91
2005-11-11,61.73
2005-11-14,64.33
2005-11-15,60.6
2005-11-16,64.88
2005-11-17,64.03
2005-11-18,63.49
2005-11-21,61.32
2005-11-22,65.64
2005-11-23,63.65
2005-11-24,62.48
2005-11-25,59.18
2005-11-28,64.97
2005-11-29,68.68
2005-11-30,68.57
2005-12-01,64.44
2005-12-02,64.27
2005-12-05,66.53
2005-12-06,63.71
2005-12-07,66.43
2005-12-08,67.48
2005-12-09,68.53
2005-12-12,66.0
2005-12-13,65.92
2005-12-14,64.7
2005-12-15,64.93
2005-12-16,66.26
2005-12-19,67.59
2005-12-20,68.81
2005-12-21,65.52
2005-12-22,70.25
2005-12-23,66.86
2005-12-26,67.5
2005-12-27,66.19
2005-12-28,62.98
2005-12-29,69.75
2005-12-30,69.6
2006-01-02,67.71
2006-01-03,68.56
2006-01-04,69.61
2006-01-05,65.6
2006-01-06,67.82
2006-01-09,70.62
2006-01-10,66.68
2006-01-11,69.93
2006-01-12,66.79
2006-01-13,70.6
2006-01-16,69.75
2006-01-17,66.75
2006-01-18,72.48
2006-01-19,68.84
2006-01-20,68.85
2006-01-23,71.04
2006-01-24,73.1
2006-01-25,68.93
2006-01-26,71.26
2006-01-27,72.16
2006-01-30,72.85
2006-01-31,71.99
2006-02-01,71.07
2006-02-02,70.32
2006-02-03,72.31
2006-02-06,70.17
2006-02-07,66.64
2006-02-08,73.53
2006-02-09,74.63
2006-02-10,68.27
2006-02-13,71.15
2006-02-14,74.58
2006-02-15,77.63
2006-02-16,73.72
2006-02-17,72.4
2006-02-20,73.66
2006-02-21,76.95
2006-02-22,73.08
2006-02-23,72.95
2006-02-24,73.75
2006-02-27,72.98
2006-02-28,75.3
2006-03-01,78.48
2006-03-02,76.05
2006-03-03,75.07
2006-03-06,75.16
2006-03-07,72.79
2006-03-08,77.85
2006-03-09,76.09
2006-03-10,76.06
2006-03-13,82.97
2006-03-14,77.35
2006-03-15,75.42
2006-03-16,76.23
2006-03-17,79.55
2006-03-20,77.64
2006-03-21,74.7
2006-03-22,79.58
2006-03-23,76.57
2006-03-24,81.81
2006-03-27,80.39
2006-03-28,77.49
2006-03-29,81.11
2006-03-30,78.84
2006-03-31,80.57
2006-04-03,79.98
2006-04-04,77.48
2006-04-05,78.04
2006-04-06,81.53
2006-04-07,78.96
2006-04-10,78.97
2006-04-11,78.01
2006-04-12,80.92
2006-04-13,84.34
2006-04-14,78.22
2006-04-17,80.55
2006-04-18,83.47
2006-04-19,80.62
2006-04-20,81.82
2006-04-21,78.93
2006-04-24,82.05
2006-04-25,80.95
2006-04-26,83.43
2006-04-27,83.96
2006-04-28,86.89
2006-05-01,83.0
2006-05-02,82.62
2006-05-03,82.48
2006-05-04,81.5
2006-05-05,83.01
2006-05-08,81.86
2006-05-09,82.9
2006-05-10,85.31
2006-05-11,80.78
2006-05-12,85.18
2006-05-15,85.64
2006-05-16,82.88
2006-05-17,78.97
2006-05-18,82.1
2006-05-19,86.01
2006-05-22,83.47
2006-05-23,81.61
2006-05-24,82.7
2006-05-25,85.48
2006-05-26,84.98
2006-05-29,83.5
2006-05-30,83.33
2006-05-31,83.36
2006-06-01,82.38
2006-06-02,87.53
2006-06-05,83.73
2006-06-06,86.88
2006-06-07,87.56
2006-06-08,86.59
2006-06-09,83.79
2006-06-12,85.53
2006-06-13,84.73
2006-06-14,83.04
2006-06-15,85.55
2006-06-16,82.6
2006-06-19,87.38
2006-06-20,84.13
2006-06-21,85.51
2006-06-22,85.72
2006-06-23,84.68
2006-06-26,86.41
2006-06-27,84.32
2006-06-28,87.05
2006-06-29,82.65
2006-06-30,85.62
2006-07-03,89.28
2006-07-04,83.42
2006-07-05,84.09
2006-07-06,86.5
2006-07-07,85.85
2006-07-10,86.2
2006-07-11,86.49
2006-07-12,86.8
2006-07-13,87.75
2006-07-14,86.36
2006-07-17,85.06
2006-07-18,86.89
2006-07-19,89.34
2006-07-20,85.28
2006-07-21,83.58
2006-07-24,87.74
2006-07-25,85.27
2006-07-26,81.16
2006-07-27,87.18
2006-07-28,84.4
2006-07-31,85.26
2006-08-01,86.09
2006-08-02,85.78
2006-08-03,86.79
2006-08-04,84.47
2006-08-07,86.33
2006-08-08,84.75
2006-08-09,86.71
2006-08-10,86.42
2006-08-11,83.28
2006-08-14,87.28
2006-08-15,83.99
2006-08-16,86.63
2006-08-17,85.69
2006-08-18,88.58
2006-08-21,84.4
2006-08-22,84.09
2006-08-23,84.69
2006-08-24,84.06
2006-08-25,86.21
2006-08-28,81.31
2006-08-29,82.36
2006-08-30,82.27
2006-08-31,86.23
2006-09-01,87.67
2006-09-04,83.97
2006-09-05,83.76
2006-09-06,84.16
2006-09-07,86.26
2006-09-08,82.0
2006-09-11,84.24
2006-09-12,85.63
2006-09-13,84.59
2006-09-14,83.87
2006-09-15,85.4
2006-09-18,77.9
2006-09-19,84.56
2006-09-20,81.8
2006-09-21,79.35
2006-09-22,83.93
2006-09-25,85.55
2006-09-26,82.42
2006-09-27,84.49
2006-09-28,85.7
2006-09-29,85.0
2006-10-02,85.54
2006-10-03,83.63
2006-10-04,82.18
2006-10-05,78.71
2006-10-06,81.31
2006-10-09,79.99
2006-10-10,85.9
2006-10-11,81.09
2006-10-12,81.56
2006-10-13,82.3
2006-10-16,81.15
2006-10-17,84.33
2006-10-18,79.57
2006-10-19,81.08
2006-10-20,79.07
2006-10-23,77.79
2006-10-24,79.07
2006-10-25,80.09
2006-10-26,79.18
2006-10-27,78.52
2006-10-30,76.95
2006-10-31,79.47
2006-11-01,76.49
2006-11-02,80.88
2006-11-03,79.39
2006-11-06,76.17
2006-11-07,78.33
2006-11-08,77.3
2006-11-09,79.31
2006-11-10,81.21
2006-11-13,74.64
2006-11-14,78.48
2006-11-15,77.79
2006-11-16,79.31
2006-11-17,78.25
2006-11-20,76.18
2006-11-21,76.9
2006-11-22,75.81
2006-11-23,79.41
2006-11-24,77.16
2006-11-27,80.78
2006-11-28,76.71
2006-11-29,75.27
2006-11-30,73.52
2006-12-01,72.8
2006-12-04,73.1
2006-12-05,76.66
2006-12-06,77.0
2006-12-07,72.68
2006-12-08,77.49
2006-12-11,74.59
2006-12-12,75.71
2006-12-13,78.51
2006-12-14,76.94
2006-12-15,74.47
2006-12-18,73.08
2006-12-19,70.42
2006-12-20,73.15
2006-12-21,74.03
2006-12-22,72.35
2006-12-25,73.92
2006-12-26,74.21
2006-12-27,73.47
2006-12-28,72.49
2006-12-29,73.99
2007-01-01,74.41
2007-01-02,71.21
2007-01-03,76.09
2007-01-04,72.94
2007-01-05,73.05
2007-01-08,74.3
2007-01-09,73.23
2007-01-10,74.55
2007-01-11,73.09
2007-01-12,71.17
2007-01-15,73.0
2007-01-16,69.87
2007-01-17,72.26
2007-01-18,71.86
2007-01-19,71.4
2007-01-22,71.44
2007-01-23,67.83
2007-01-24,70.38
2007-01-25,71.56
2007-01-26,71.59
2007-01-29,69.11
2007-01-30,73.59
2007-01-31,69.22
2007-02-01,72.8
2007-02-02,71.61
2007-02-05,69.37
2007-02-06,74.12
2007-02-07,68.09
2007-02-08,72.22
2007-02-09,72.29
2007-02-12,68.86
2007-02-13,72.9
2007-02-14,69.54
2007-02-15,70.53
2007-02-16,70.39
2007-02-19,69.53
2007-02-20,71.34
2007-02-21,71.23
2007-02-22,66.08
2007-02-23,72.11
2007-02-26,66.11
2007-02-27,71.44
2007-02-28,71.56
2007-03-01,67.06
2007-03-02,68.36
2007-03-05,66.92
2007-03-06,68.64
2007-03-07,68.41
2007-03-08,70.53
2007-03-09,71.54
2007-03-12,71.67
2007-03-13,67.71
2007-03-14,68.37
2007-03-15,65.39
2007-03-16,67.11
2007-03-19,70.61
2007-03-20,71.88
2007-03-21,66.15
2007-03-22,67.41
2007-03-23,68.52
2007-03-26,69.11
2007-03-27,66.91
2007-03-28,69.36
2007-03-29,67.55
2007-03-30,68.45
2007-04-02,69.56
2007-04-03,68.48
2007-04-04,67.59
2007-04-05,68.24
2007-04-06,68.28
2007-04-09,67.72
2007-04-10,67.94
2007-04-11,71.66
2007-04-12,69.6
2007-04-13,67.9
2007-04-16,69.9
2007-04-17,67.85
2007-04-18,70.89
2007-04-19,69.3
2007-04-20,68.37
2007-04-23,69.51
2007-04-24,65.5
2007-04-25,66.42
2007-04-26,66.32
2007-04-27,69.03
2007-04-30,72.25
2007-05-01,73.28
2007-05-02,70.14
2007-05-03,69.91
2007-05-04,65.36
2007-05-07,67.93
2007-05-08,67.49
2007-05-09,67.88
2007-05-10,68.84
2007-05-11,68.29
2007-05-14,65.34
2007-05-15,70.86
2007-05-16,67.29
2007-05-17,69.98
2007-05-18,73.72
2007-05-21,67.81
2007-05-22,64.67
2007-05-23,69.23
2007-05-24,72.09
2007-05-25,73.89
2007-05-28,67.6
2007-05-29,71.14
2007-05-30,69.3
2007-05-31,70.11
2007-06-01,75.71
2007-06-04,67.51
2007-06-05,71.12
2007-06-06,71.65
2007-06-07,72.99
2007-06-08,71.12
2007-06-11,71.65
2007-06-12,70.36
2007-06-13,71.79
2007-06-14,70.68
2007-06-15,72.72
2007-06-18,70.85
2007-06-19,72.47
2007-06-20,71.77
2007-06-21,74.21
2007-06-22,71.98
2007-06-25,68.66
2007-06-26,74.85
2007-06-27,70.65
2007-06-28,71.28
2007-06-29,71.53
2007-07-02,75.61
2007-07-03,68.72
2007-07-04,79.41
2007-07-05,75.38
2007-07-06,73.85
2007-07-09,73.44
2007-07-10,74.26
2007-07-11,74.88
2007-07-12,75.27
2007-07-13,75.24
2007-07-16,74.46
2007-07-17,74.03
2007-07-18,74.28
2007-07-19,74.34
2007-07-20,77.15
2007-07-23,76.23
2007-07-24,69.32
2007-07-25,76.67
2007-07-26,75.9
2007-07-27,75.63
2007-07-30,75.05
2007-07-31,78.24
2007-08-01,78.05
2007-08-02,74.77
2007-08-03,77.29
2007-08-06,74.7
2007-08-07,74.05
2007-08-08,75.72
2007-08-09,78.86
2007-08-10,79.21
2007-08-13,78.5
2007-08-14,79.09
2007-08-15,78.84
2007-08-16,76.7
2007-08-17,79.01
2007-08-20,79.92
2007-08-21,80.0
2007-08-22,81.04
2007-08-23,80.25
2007-08-24,79.71
2007-08-27,81.31
2007-08-28,79.29
2007-08-29,77.75
2007-08-30,79.36
2007-08-31,78.37
2007-09-03,78.68
2007-09-04,79.92
2007-09-05,78.79
2007-09-06,79.93
2007-09-07,76.94
2007-09-10,81.32
2007-09-11,81.07
2007-09-12,79.6
2007-09-13,82.73
2007-09-14,83.45
2007-09-17,78.53
2007-09-18,80.39
2007-09-19,80.55
2007-09-20,80.38
2007-09-21,84.08
2007-09-24,82.21
2007-09-25,82.23
2007-09-26,78.92
2007-09-27,84.36
2007-09-28,80.78
2007-10-01,83.54
2007-10-02,84.14
2007-10-03,86.47
2007-10-04,81.29
2007-10-05,78.03
2007-10-08,84.6
2007-10-09,87.99
2007-10-10,87.03
2007-10-11,85.13
2007-10-12,83.88
2007-10-15,86.64
2007-10-16,83.23
2007-10-17,86.28
2007-10-18,86.49
2007-10-19,87.75
2007-10-22,91.3
2007-10-23,86.71
2007-10-24,85.06
2007-10-25,86.17
2007-10-26,82.83
2007-10-29,85.12
2007-10-30,85.83
2007-10-31,85.74
2007-11-01,87.23
2007-11-02,85.42
2007-11-05,89.44
2007-11-06,87.33
2007-11-07,87.44
2007-11-08,86.94
2007-11-09,88.03
2007-11-12,89.5
2007-11-13,86.24
2007-11-14,86.78
2007-11-15,87.61
2007-11-16,85.64
2007-11-19,86.81
2007-11-20,87.62
2007-11-21,90.43
2007-11-22,89.32
2007-11-23,89.29
2007-11-26,90.71
2007-11-27,88.84
2007-11-28,90.0
2007-11-29,89.12
2007-11-30,89.95
2007-12-03,88.36
2007-12-04,84.74
2007-12-05,89.44
2007-12-06,92.65
2007-12-07,91.74
2007-12-10,91.91
2007-12-11,92.53
2007-12-12,90.32
2007-12-13,90.62
2007-12-14,89.07
2007-12-17,89.75
2007-12-18,91.68
2007-12-19,92.93
2007-12-20,90.31
2007-12-21,89.76
2007-12-24,90.72
2007-12-25,91.99
2007-12-26,87.96
2007-12-27,86.31
2007-12-28,89.86
2007-12-31,88.57
2008-01-01,90.04
2008-01-02,90.81
2008-01-03,90.25
2008-01-04,94.1
2008-01-07,91.89
2008-01-08,91.87
2008-01-09,92.55
2008-01-10,89.06
2008-01-11,93.45
2008-01-14,91.25
2008-01-15,92.77
2008-01-16,89.3
2008-01-17,88.36
2008-01-18,93.12
2008-01-21,92.26
2008-01-22,89.71
2008-01-23,89.79
2008-01-24,93.79
2008-01-25,89.16
2008-01-28,94.83
2008-01-29,89.74
2008-01-30,92.82
2008-01-31,90.88
2008-02-01,92.74
2008-02-04,90.44
2008-02-05,91.19
2008-02-06,91.58
2008-02-07,89.48
2008-02-08,92.95
2008-02-11,90.42
2008-02-12,90.96
2008-02-13,89.41
2008-02-14,86.24
2008-02-15,90.95
2008-02-18,96.13
2008-02-19,92.84
2008-02-20,91.19
2008-02-21,90.67
2008-02-22,91.19
2008-02-25,92.2
2008-02-26,88.7
2008-02-27,93.24
2008-02-28,92.39
2008-02-29,92.34
2008-03-03,91.72
2008-03-04,90.83
2008-03-05,92.08
2008-03-06,91.85
2008-03-07,89.9
2008-03-10,89.39
2008-03-11,90.67
2008-03-12,93.5
2008-03-13,87.85
2008-03-14,87.32
2008-03-17,90.5
2008-03-18,90.2
2008-03-19,90.36
2008-03-20,90.42
2008-03-21,89.4
2008-03-24,92.74
2008-03-25,86.47
2008-03-26,87.92
2008-03-27,89.28
2008-03-28,86.11
2008-03-31,88.95
2008-04-01,92.53
2008-04-02,89.15
2008-04-03,89.46
2008-04-04,86.38
2008-04-07,87.56
2008-04-08,87.94
2008-04-09,87.95
2008-04-10,91.04
2008-04-11,89.48
2008-04-14,86.03
2008-04-15,88.63
2008-04-16,89.02
2008-04-17,90.19
2008-04-18,90.95
2008-04-21,85.64
2008-04-22,85.93
2008-04-23,84.92
2008-04-24,86.84
2008-04-25,88.12
2008-04-28,89.04
2008-04-29,86.79
2008-04-30,86.17
2008-05-01,86.99
2008-05-02,84.88
2008-05-05,90.6
2008-05-06,83.08
2008-05-07,86.53
2008-05-08,90.08
2008-05-09,85.91
2008-05-12,85.38
2008-05-13,84.91
2008-05-14,85.13
2008-05-15,88.1
2008-05-16,80.79
2008-05-19,88.15
2008-05-20,82.09
2008-05-21,84.27
2008-05-22,83.8
2008-05-23,85.7
2008-05-26,81.19
2008-05-27,85.17
2008-05-28,88.15
2008-05-29,81.24
2008-05-30,84.2
2008-06-02,82.35
2008-06-03,84.39
2008-06-04,83.43
2008-06-05,81.97
2008-06-06,84.09
2008-06-09,86.58
2008-06-10,82.44
2008-06-11,84.12
2008-06-12,79.96
2008-06-13,80.49
2008-06-16,83.2
2008-06-17,85.09
2008-06-18,82.69
2008-06-19,81.21
2008-06-20,81.69
2008-06-23,79.05
2008-06-24,82.62
2008-06-25,83.04
2008-06-26,80.23
2008-06-27,80.06
2008-06-30,81.39
2008-07-01,79.85
2008-07-02,80.45
2008-07-03,84.65
2008-07-04,79.82
2008-07-07,79.46
2008-07-08,78.75
2008-07-09,81.4
2008-07-10,79.42
2008-07-11,78.35
2008-07-14,82.16
2008-07-15,82.23
2008-07-16,78.06
2008-07-17,75.4
2008-07-18,81.02
2008-07-21,77.51
2008-07-22,80.34
2008-07-23,74.69
2008-07-24,80.3
2008-07-25,75.97
2008-07-28,79.73
2008-07-29,78.18
2008-07-30,76.13
2008-07-31,77.11
2008-08-01,79.18
2008-08-04,77.91
2008-08-05,78.75
2008-08-06,81.43
2008-08-07,74.24
2008-08-08,80.5
2008-08-11,77.37
2008-08-12,75.26
2008-08-13,74.29
2008-08-14,76.47
2008-08-15,78.6
2008-08-18,76.4
2008-08-19,79.58
2008-08-20,73.57
2008-08-21,76.35
2008-08-22,73.78
2008-08-25,76.93
2008-08-26,77.89
2008-08-27,75.19
2008-08-28,70.74
2008-08-29,76.27
2008-09-01,76.67
2008-09-02,76.53
2008-09-03,78.11
2008-09-04,73.43
2008-09-05,76.86
2008-09-08,77.82
2008-09-09,71.81
2008-09-10,75.94
2008-09-11,74.23
2008-09-12,75.02
2008-09-15,75.82
2008-09-16,74.1
2008-09-17,73.67
2008-09-18,75.04
2008-09-19,72.75
2008-09-22,72.7
2008-09-23,76.19
2008-09-24,72.49
2008-09-25,76.09
2008-09-26,75.64
2008-09-29,71.23
2008-09-30,73.29
2008-10-01,77.01
2008-10-02,72.63
2008-10-03,73.64
2008-10-06,75.47
2008-10-07,76.09
2008-10-08,74.01
2008-10-09,73.3
2008-10-10,77.33
2008-10-13,77.95
2008-10-14,76.42
2008-10-15,74.63
2008-10-16,72.84
2008-10-17,72.79
2008-10-20,75.5
2008-10-21,75.3
2008-10-22,77.27
2008-10-23,75.78
2008-10-24,71.48
2008-10-27,76.61
2008-10-28,72.52
2008-10-29,73.77
2008-10-30,75.06
2008-10-31,78.58
2008-11-03,80.83
2008-11-04,75.85
2008-11-05,74.31
2008-11-06,75.78
2008-11-07,76.52
2008-11-10,74.14
2008-11-11,78.41
2008-11-12,75.33
2008-11-13,75.91
2008-11-14,76.29
2008-11-17,75.86
2008-11-18,76.74
2008-11-19,73.89
2008-11-20,74.06
2008-11-21,73.04
2008-11-24,76.18
2008-11-25,76.93
2008-11-26,76.35
2008-11-27,78.86
2008-11-28,75.57
2008-12-01,76.99
2008-12-02,73.55
2008-12-03,75.04
2008-12-04,77.28
2008-12-05,77.67
2008-12-08,75.47
2008-12-09,76.0
2008-12-10,73.2
2008-12-11,75.62
2008-12-12,78.21
2008-12-15,77.67
2008-12-16,77.62
2008-12-17,76.82
2008-12-18,76.84
2008-12-19,75.61
2008-12-22,78.43
2008-12-23,77.99
2008-12-24,78.24
2008-12-25,76.32
2008-12-26,73.18
2008-12-29,79.79
2008-12-30,76.76
2008-12-31,76.11
2009-01-01,79.35
2009-01-02,77.3
2009-01-05,80.33
2009-01-06,79.57
2009-01-07,79.83
2009-01-08,75.86
2009-01-09,81.15
2009-01-12,79.38
2009-01-13,78.26
2009-01-14,79.42
2009-01-15,75.72
2009-01-16,80.23
2009-01-19,77.5
2009-01-20,76.99
2009-01-21,76.8
2009-01-22,82.21
2009-01-23,78.88
2009-01-26,83.35
2009-01-27,79.36
2009-01-28,77.17
2009-01-29,78.51
2009-01-30,83.36
2009-02-02,80.74
2009-02-03,80.11
2009-02-04,81.68
2009-02-05,82.52
2009-02-06,83.91
2009-02-09,84.73
2009-02-10,81.28
2009-02-11,79.51
2009-02-12,81.49
2009-02-13,83.01
2009-02-16,80.72
2009-02-17,80.9
2009-02-18,83.67
2009-02-19,83.05
2009-02-20,83.38
2009-02-23,81.96
2009-02-24,83.19
2009-02-25,81.97
2009-02-26,85.77
2009-02-27,86.23
2009-03-02,80.63
2009-03-03,82.64
2009-03-04,81.67
2009-03-05,83.54
2009-03-06,84.84
2009-03-09,82.28
2009-03-10,83.51
2009-03-11,83.52
2009-03-12,86.11
2009-03-13,86.01
2009-03-16,84.6
2009-03-17,86.57
2009-03-18,85.29
2009-03-19,86.01
2009-03-20,90.08
2009-03-23,89.58
2009-03-24,84.47
2009-03-25,88.9
2009-03-26,89.04
2009-03-27,85.29
2009-03-30,89.39
2009-03-31,91.0
2009-04-01,85.85
2009-04-02,86.43
2009-04-03,90.47
2009-04-06,89.14
2009-04-07,89.87
2009-04-08,89.62
2009-04-09,89.88
2009-04-10,86.61
2009-04-13,91.52
2009-04-14,91.93
2009-04-15,89.3
2009-04-16,89.83
2009-04-17,87.02
2009-04-20,91.27
2009-04-21,91.54
2009-04-22,90.43
2009-04-23,92.96
2009-04-24,90.2
2009-04-27,92.16
2009-04-28,89.14
2009-04-29,91.29
2009-04-30,91.14
2009-05-01,92.09
2009-05-04,91.05
2009-05-05,91.67
2009-05-06,93.73
2009-05-07,91.35
2009-05-08,89.16
2009-05-11,96.01
2009-05-12,95.42
2009-05-13,90.21
2009-05-14,94.31
2009-05-15,92.06
2009-05-18,93.73
2009-05-19,93.92
2009-05-20,93.0
2009-05-21,92.03
2009-05-22,92.34
2009-05-25,92.02
2009-05-26,92.31
2009-05-27,93.97
2009-05-28,92.79
2009-05-29,95.7
2009-06-01,97.43
2009-06-02,93.41
2009-06-03,95.17
2009-06-04,95.8
2009-06-05,95.85
2009-06-08,95.17
2009-06-09,96.61
2009-06-10,96.19
2009-06-11,92.85
2009-06-12,97.17
2009-06-15,97.3
2009-06-16,94.09
2009-06-17,95.79
2009-06-18,97.17
2009-06-19,95.48
2009-06-22,98.13
2009-06-23,100.79
2009-06-24,94.58
2009-06-25,93.47
2009-06-26,96.91
2009-06-29,97.83
2009-06-30,95.99
2009-07-01,99.43
2009-07-02,93.92
2009-07-03,98.05
2009-07-06,95.51
2009-07-07,100.23
2009-07-08,100.83
2009-07-09,95.37
2009-07-10,95.86
2009-07-13,98.73
2009-07-14,96.29
2009-07-15,97.02
2009-07-16,97.2
2009-07-17,93.36
2009-07-20,97.21
2009-07-21,95.89
2009-07-22,96.32
2009-07-23,100.23
2009-07-24,94.86
2009-07-27,99.03
2009-07-28,96.87
2009-07-29,96.89
2009-07-30,99.05
2009-07-31,98.17
2009-08-03,98.64
2009-08-04,99.45
2009-08-05,96.86
2009-08-06,96.31
2009-08-07,95.37
2009-08-10,95.89
2009-08-11,103.44
2009-08-12,100.03
2009-08-13,94.84
2009-08-14,94.89
2009-08-17,98.49
2009-08-18,98.61
2009-08-19,98.6
2009-08-20,96.97
2009-08-21,97.21
2009-08-24,98.1
2009-08-25,97.59
2009-08-26,92.96
2009-08-27,96.91
2009-08-28,95.63
2009-08-31,97.65
2009-09-01,103.24
2009-09-02,97.96
2009-09-03,96.56
2009-09-04,98.99
2009-09-07,98.07
2009-09-08,97.9
2009-09-09,98.22
2009-09-10,101.07
2009-09-11,94.64
2009-09-14,97.79
2009-09-15,94.94
2009-09-16,97.84
2009-09-17,94.83
2009-09-18,95.77
2009-09-21,95.94
2009-09-22,98.42
2009-09-23,98.23
2009-09-24,93.83
2009-09-25,96.36
2009-09-28,94.75
2009-09-29,93.57
2009-09-30,95.58
